id,correctSide,trial,sub,condition,RT,correct,leftImage,rightImage,imagePair,imagePairCheck,category,categoryNum,sizeNum,
Haylee-48-ssrplicate,1,41,7,2,1976,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
Haylee-48-ssrplicate,2,42,7,1,2732,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1,
Haylee-48-ssrplicate,1,43,7,1,1480,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
Haylee-48-ssrplicate,2,44,7,2,1228,1,07_dice,07_grill,7,7,Small-visBig,4,2,
Haylee-48-ssrplicate,1,45,7,2,1728,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2,
Haylee-48-ssrplicate,1,46,7,1,1551,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
Haylee-48-ssrplicate,2,47,7,2,1913,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
Haylee-48-ssrplicate,2,48,7,1,2438,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
Haylee-48-ssrplicate,1,49,7,1,1201,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1,
Haylee-48-ssrplicate,2,50,7,2,1566,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2,
Haylee-48-ssrplicate,2,51,7,1,2753,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
Haylee-48-ssrplicate,1,52,7,2,1470,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
Haylee-48-ssrplicate,1,53,7,2,1515,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
Haylee-48-ssrplicate,2,54,7,1,1567,1,01_desk,01_apple,1,1,Big-visBig,1,1,
Haylee-48-ssrplicate,1,55,7,1,1078,1,06_cable,06_parthenon,6,6,Big-visBig,1,1,
Haylee-48-ssrplicate,2,56,7,2,1461,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2,
Haylee-48-ssrplicate,2,57,7,1,1748,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1,
Haylee-48-ssrplicate,1,58,7,2,1298,1,01_desk,01_apple,1,1,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,11,8,1,995,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,12,8,2,957,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,13,8,1,1452,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,14,8,2,1840,1,05_wagon,05_button,5,5,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,15,8,1,862,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,16,8,2,1274,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,17,8,1,956,1,02_carousel,02_seashell,2,2,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,18,8,2,1521,1,01_desk,01_apple,1,1,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,19,8,1,1186,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,20,8,2,1004,1,01_apple,01_desk,1,1,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,21,8,2,1428,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,22,8,1,1133,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,23,8,1,816,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,24,8,2,1127,1,07_dice,07_grill,7,7,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,25,8,1,902,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,26,8,2,1067,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,27,8,2,1720,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,28,8,1,956,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,29,8,1,1706,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,30,8,2,832,1,02_seashell,02_carousel,2,2,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,31,8,1,950,1,01_desk,01_apple,1,1,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,32,8,2,1407,1,06_parthenon,06_cable,6,6,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,33,8,2,1042,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,34,8,1,1017,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,35,8,2,1510,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,36,8,1,3176,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,37,8,1,1320,1,01_apple,01_desk,1,1,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,38,8,2,1175,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,39,8,2,1476,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,40,8,1,1324,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,41,8,2,998,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,42,8,1,1622,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,43,8,2,1427,1,05_button,05_wagon,5,5,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,44,8,1,1387,1,02_seashell,02_carousel,2,2,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,45,8,2,1179,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,46,8,1,1065,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,47,8,1,2011,1,07_dice,07_grill,7,7,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,48,8,2,1237,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
Herbie-48-ssrepilcate,1,49,8,2,1266,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,50,8,2,1179,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,51,8,1,871,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,52,8,1,897,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1,
Herbie-48-ssrepilcate,2,53,8,1,927,1,05_wagon,05_button,5,5,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,54,8,1,1212,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1,
Herbie-48-ssrepilcate,1,55,8,2,1292,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,56,8,2,1275,1,11_controller,11_fountain13,11,11,Small-visBig,4,2,
Herbie-48-ssrepilcate,2,57,8,1,786,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1,
Jung-48-ssreplicate,2,11,9,2,1102,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2,
Jung-48-ssreplicate,1,12,9,2,1452,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
Jung-48-ssreplicate,2,13,9,2,2132,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
Jung-48-ssreplicate,2,14,9,1,1241,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
Jung-48-ssreplicate,1,15,9,1,1235,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1,
Jung-48-ssreplicate,1,16,9,2,1318,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
Jung-48-ssreplicate,1,17,9,1,1873,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1,
Jung-48-ssreplicate,2,18,9,1,1186,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1,
Jung-48-ssreplicate,1,19,9,2,1189,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
Jung-48-ssreplicate,2,20,9,2,1210,1,06_cable,06_parthenon,6,6,Small-visBig,4,2,
Jung-48-ssreplicate,2,21,9,2,1153,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2,
Jung-48-ssreplicate,2,22,9,1,2053,1,05_wagon,05_button,5,5,Big-visBig,1,1,
Jung-48-ssreplicate,1,23,9,1,1798,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1,
Jung-48-ssreplicate,1,24,9,2,1334,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
Jung-48-ssreplicate,1,25,9,2,2193,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2,
Jung-48-ssreplicate,2,26,9,1,1004,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1,
Jung-48-ssreplicate,2,27,9,2,2026,1,07_dice,07_grill,7,7,Small-visBig,4,2,
Jung-48-ssreplicate,1,28,9,1,1699,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
Jung-48-ssreplicate,2,29,9,2,1500,1,01_apple,01_desk,1,1,Small-visBig,4,2,
Jung-48-ssreplicate,1,30,9,2,1932,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2,
Jung-48-ssreplicate,1,31,9,1,1317,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1,
Jung-48-ssreplicate,2,32,9,1,1003,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1,
Jung-48-ssreplicate,2,33,9,2,995,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2,
Jung-48-ssreplicate,1,34,9,2,2438,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2,
Jung-48-ssreplicate,1,35,9,1,1186,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
Jung-48-ssreplicate,2,36,9,1,1354,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
Jung-48-ssreplicate,2,37,9,2,1087,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
Jung-48-ssreplicate,1,38,9,2,3203,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2,
Jung-48-ssreplicate,1,39,9,1,2194,1,04_camera,04_tractor11,4,4,Big-visBig,1,1,
Jung-48-ssreplicate,2,40,9,1,1314,1,16_garbagecan,16_clock,16,16,Big-visBig,1,1,
Jung-48-ssreplicate,2,41,9,2,2007,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2,
Jung-48-ssreplicate,2,42,9,1,2973,1,01_desk,01_apple,1,1,Big-visBig,1,1,
Jung-48-ssreplicate,1,43,9,1,2348,1,07_dice,07_grill,7,7,Big-visBig,1,1,
Jung-48-ssreplicate,1,44,9,2,2258,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
Jung-48-ssreplicate,1,45,9,2,2140,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2,
Jung-48-ssreplicate,2,46,9,2,1512,1,08_changepurse,08_uprightpiano,8,8,Small-visBig,4,2,
Jung-48-ssreplicate,2,47,9,1,1719,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1,
Jung-48-ssreplicate,1,48,9,1,1630,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1,
Jung-48-ssreplicate,1,49,9,1,2633,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1,
Jung-48-ssreplicate,2,50,9,1,1506,1,02_carousel,02_seashell,2,2,Big-visBig,1,1,
Jung-48-ssreplicate,2,51,9,2,2473,1,05_button,05_wagon,5,5,Small-visBig,4,2,
Jung-48-ssreplicate,1,52,9,2,1813,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
Jung-48-ssreplicate,2,53,9,1,1481,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1,
Jung-48-ssreplicate,2,54,9,2,1659,1,14_perfume,14_washingMachine,14,14,Small-visBig,4,2,
Jung-48-ssreplicate,1,55,9,2,1719,1,05_wagon,05_button,5,5,Small-visBig,4,2,
Jung-48-ssreplicate,1,56,9,1,1872,1,06_cable,06_parthenon,6,6,Big-visBig,1,1,
Jung-48-ssreplicate,1,57,9,1,1883,1,02_seashell,02_carousel,2,2,Big-visBig,1,1,
Leo-48-ssreplicate,1,11,10,1,1265,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1,
Leo-48-ssreplicate,2,12,10,1,1470,1,02_carousel,02_seashell,2,2,Big-visBig,1,1,
Leo-48-ssreplicate,1,13,10,1,1132,1,13_rubberduck,13_piano,13,13,Big-visBig,1,1,
Leo-48-ssreplicate,2,14,10,2,1303,1,01_apple,01_desk,1,1,Small-visBig,4,2,
Leo-48-ssreplicate,2,15,10,1,1451,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1,
Leo-48-ssreplicate,1,16,10,2,1808,1,06_parthenon,06_cable,6,6,Small-visBig,4,2,
Leo-48-ssreplicate,2,17,10,1,1178,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
Leo-48-ssreplicate,1,18,10,2,1236,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
Leo-48-ssreplicate,1,19,10,1,1134,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
Leo-48-ssreplicate,2,20,10,2,1531,1,11_controller,11_fountain13,11,11,Small-visBig,4,2,
Leo-48-ssreplicate,1,21,10,1,1131,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1,
Leo-48-ssreplicate,2,22,10,1,1223,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
Leo-48-ssreplicate,2,23,10,2,1807,1,06_cable,06_parthenon,6,6,Small-visBig,4,2,
Leo-48-ssreplicate,1,24,10,2,1181,1,11_fountain13,11_controller,11,11,Small-visBig,4,2,
Leo-48-ssreplicate,2,25,10,1,1019,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1,
Leo-48-ssreplicate,2,26,10,2,1203,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2,
Leo-48-ssreplicate,1,27,10,2,2031,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2,
Leo-48-ssreplicate,1,28,10,1,922,1,02_seashell,02_carousel,2,2,Big-visBig,1,1,
Leo-48-ssreplicate,1,29,10,1,1373,1,05_button,05_wagon,5,5,Big-visBig,1,1,
Leo-48-ssreplicate,1,30,10,2,1150,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
Leo-48-ssreplicate,2,31,10,1,884,1,20_wheelchair,20_ornament,20,20,Big-visBig,1,1,
Leo-48-ssreplicate,2,32,10,2,1518,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
Leo-48-ssreplicate,1,33,10,1,1058,1,04_camera,04_tractor11,4,4,Big-visBig,1,1,
Leo-48-ssreplicate,1,34,10,2,1400,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2,
Leo-48-ssreplicate,2,35,10,2,1480,1,09_mushroom,09_armchair,9,9,Small-visBig,4,2,
Leo-48-ssreplicate,2,36,10,1,1281,1,11_fountain13,11_controller,11,11,Big-visBig,1,1,
Leo-48-ssreplicate,1,37,10,2,1135,1,16_garbagecan,16_clock,16,16,Small-visBig,4,2,
Leo-48-ssreplicate,2,39,10,1,1303,1,05_wagon,05_button,5,5,Big-visBig,1,1,
Leo-48-ssreplicate,1,40,10,1,1218,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1,
Leo-48-ssreplicate,2,41,10,2,1133,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
Leo-48-ssreplicate,2,42,10,1,1662,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1,
Leo-48-ssreplicate,1,43,10,1,1330,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
Leo-48-ssreplicate,1,44,10,2,1078,1,07_grill,07_dice,7,7,Small-visBig,4,2,
Leo-48-ssreplicate,2,45,10,1,1124,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1,
Leo-48-ssreplicate,2,46,10,2,1436,1,18_ringbox03,18_hotairballoon,18,18,Small-visBig,4,2,
Leo-48-ssreplicate,1,47,10,2,2454,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2,
Leo-48-ssreplicate,1,48,10,1,1683,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
Leo-48-ssreplicate,2,49,10,2,1282,1,02_seashell,02_carousel,2,2,Small-visBig,4,2,
Leo-48-ssreplicate,2,50,10,1,1111,1,07_grill,07_dice,7,7,Big-visBig,1,1,
Leo-48-ssreplicate,1,51,10,2,1417,1,14_washingMachine,14_perfume,14,14,Small-visBig,4,2,
Leo-48-ssreplicate,1,52,10,1,2009,1,19_garlic,19_refrigerator,19,19,Big-visBig,1,1,
Leo-48-ssreplicate,2,53,10,1,1184,1,19_refrigerator,19_garlic,19,19,Big-visBig,1,1,
Leo-48-ssreplicate,1,55,10,2,1952,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
Leo-48-ssreplicate,1,56,10,1,1899,1,10_bowtiepasta,10_bison,10,10,Big-visBig,1,1,
Leo-48-ssreplicate,1,57,10,2,3141,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2,
Leo-48-ssreplicate,2,58,10,2,1778,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
Leo-48-ssreplicate,1,59,10,1,2252,1,01_apple,01_desk,1,1,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,11,11,2,1010,1,06_parthenon,06_cable,6,6,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,12,11,2,991,1,03_baseball 2,03_sofachair,3,3,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,13,11,2,1002,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,14,11,2,1115,1,10_bison,10_bowtiepasta,10,10,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,15,11,1,767,1,15_couch2,15_scotchtape,15,15,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,16,11,1,1200,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,18,11,2,1272,1,02_carousel,02_seashell,2,2,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,19,11,1,1247,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,20,11,1,1323,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,21,11,1,1279,1,07_grill,07_dice,7,7,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,22,11,2,1443,1,17_pinecone,17_hotairballoon2,17,17,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,23,11,2,1678,1,01_desk,01_apple,1,1,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,24,11,1,2001,1,02_seashell,02_carousel,2,2,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,25,11,2,1352,1,20_ornament,20_wheelchair,20,20,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,26,11,1,1230,1,10_bison,10_bowtiepasta,10,10,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,27,11,2,1077,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,28,11,1,1961,1,06_cable,06_parthenon,6,6,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,29,11,1,1335,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,30,11,2,1405,1,02_seashell,02_carousel,2,2,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,31,11,1,1141,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,32,11,2,1079,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,33,11,1,1035,1,17_hotairballoon2,17_pinecone,17,17,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,34,11,1,1029,1,08_changepurse,08_uprightpiano,8,8,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,35,11,2,2273,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,36,11,2,1136,1,01_apple,01_desk,1,1,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,37,11,2,1199,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,38,11,1,987,1,01_desk,01_apple,1,1,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,39,11,1,1178,1,07_dice,07_grill,7,7,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,40,11,2,1350,1,13_piano,13_rubberduck,13,13,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,41,11,2,1243,1,05_button,05_wagon,5,5,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,42,11,2,1730,1,18_hotairballoon,18_ringbox03,18,18,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,43,11,1,1516,1,12_pencil sharpener 5,12_bookcase,12,12,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,44,11,1,1263,1,09_armchair,09_mushroom,9,9,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,45,11,2,1302,1,16_clock,16_garbagecan,16,16,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,46,11,1,1288,1,04_camera,04_tractor11,4,4,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,47,11,1,866,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,48,11,2,1250,1,15_couch2,15_scotchtape,15,15,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,49,11,2,1008,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,50,11,1,866,1,13_piano,13_rubberduck,13,13,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,51,11,1,1083,1,15_scotchtape,15_couch2,15,15,Big-visBig,1,1,
Lindsay-48-ssduplicat,2,52,11,2,1099,1,12_pencil sharpener 5,12_bookcase,12,12,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,53,11,2,1034,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
Lindsay-48-ssduplicat,2,54,11,1,871,1,02_carousel,02_seashell,2,2,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,55,11,1,1437,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
Lindsay-48-ssduplicat,1,56,11,2,1135,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,57,11,2,1329,1,07_grill,07_dice,7,7,Small-visBig,4,2,
Lindsay-48-ssduplicat,1,58,11,1,1534,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1,
Mika-48-ssreplicate,2,11,12,1,927,1,06_parthenon,06_cable,6,6,Big-visBig,1,1,
Mika-48-ssreplicate,1,12,12,1,1051,1,14_perfume,14_washingMachine,14,14,Big-visBig,1,1,
Mika-48-ssreplicate,2,13,12,1,1499,1,14_washingMachine,14_perfume,14,14,Big-visBig,1,1,
Mika-48-ssreplicate,2,14,12,2,1013,1,19_garlic,19_refrigerator,19,19,Small-visBig,4,2,
Mika-48-ssreplicate,1,15,12,1,1028,1,17_pinecone,17_hotairballoon2,17,17,Big-visBig,1,1,
Mika-48-ssreplicate,1,16,12,2,1166,1,08_uprightpiano,08_changepurse,8,8,Small-visBig,4,2,
Mika-48-ssreplicate,2,17,12,1,862,1,12_bookcase,12_pencil sharpener 5,12,12,Big-visBig,1,1,
Mika-48-ssreplicate,2,18,12,2,683,1,13_rubberduck,13_piano,13,13,Small-visBig,4,2,
Mika-48-ssreplicate,1,19,12,1,1279,1,09_mushroom,09_armchair,9,9,Big-visBig,1,1,
Mika-48-ssreplicate,1,20,12,2,2075,1,03_sofachair,03_baseball 2,3,3,Small-visBig,4,2,
Mika-48-ssreplicate,2,21,12,2,1008,1,07_dice,07_grill,7,7,Small-visBig,4,2,
Mika-48-ssreplicate,1,22,12,1,1534,1,16_clock,16_garbagecan,16,16,Big-visBig,1,1,
Mika-48-ssreplicate,1,23,12,2,1112,1,07_grill,07_dice,7,7,Small-visBig,4,2,
Mika-48-ssreplicate,2,24,12,1,936,1,18_hotairballoon,18_ringbox03,18,18,Big-visBig,1,1,
Mika-48-ssreplicate,1,25,12,1,1020,1,20_ornament,20_wheelchair,20,20,Big-visBig,1,1,
Mika-48-ssreplicate,2,26,12,1,1618,1,01_desk,01_apple,1,1,Big-visBig,1,1,
Mika-48-ssreplicate,1,27,12,2,1315,1,12_bookcase,12_pencil sharpener 5,12,12,Small-visBig,4,2,
Mika-48-ssreplicate,2,28,12,2,1159,1,06_cable,06_parthenon,6,6,Small-visBig,4,2,
Mika-48-ssreplicate,1,29,12,2,1084,1,06_parthenon,06_cable,6,6,Small-visBig,4,2,
Mika-48-ssreplicate,1,30,12,1,719,1,01_apple,01_desk,1,1,Big-visBig,1,1,
Mika-48-ssreplicate,2,31,12,1,796,1,08_uprightpiano,08_changepurse,8,8,Big-visBig,1,1,
Mika-48-ssreplicate,2,32,12,2,894,1,05_button,05_wagon,5,5,Small-visBig,4,2,
Mika-48-ssreplicate,1,33,12,1,953,1,07_dice,07_grill,7,7,Big-visBig,1,1,
Mika-48-ssreplicate,2,34,12,1,892,1,04_tractor11,04_camera,4,4,Big-visBig,1,1,
Mika-48-ssreplicate,1,35,12,2,1524,1,09_armchair,09_mushroom,9,9,Small-visBig,4,2,
Mika-48-ssreplicate,2,36,12,2,1155,1,02_seashell,02_carousel,2,2,Small-visBig,4,2,
Mika-48-ssreplicate,2,37,12,2,888,1,01_apple,01_desk,1,1,Small-visBig,4,2,
Mika-48-ssreplicate,1,38,12,2,789,1,02_carousel,02_seashell,2,2,Small-visBig,4,2,
Mika-48-ssreplicate,1,40,12,1,1622,1,03_baseball 2,03_sofachair,3,3,Big-visBig,1,1,
Mika-48-ssreplicate,1,41,12,2,1485,1,20_wheelchair,20_ornament,20,20,Small-visBig,4,2,
Mika-48-ssreplicate,2,42,12,1,1098,1,02_carousel,02_seashell,2,2,Big-visBig,1,1,
Mika-48-ssreplicate,1,43,12,1,1677,1,18_ringbox03,18_hotairballoon,18,18,Big-visBig,1,1,
Mika-48-ssreplicate,2,44,12,2,1726,1,10_bowtiepasta,10_bison,10,10,Small-visBig,4,2,
Mika-48-ssreplicate,1,45,12,2,1329,1,19_refrigerator,19_garlic,19,19,Small-visBig,4,2,
Mika-48-ssreplicate,1,46,12,1,1165,1,11_controller,11_fountain13,11,11,Big-visBig,1,1,
Mika-48-ssreplicate,2,47,12,2,966,1,11_controller,11_fountain13,11,11,Small-visBig,4,2,
Mika-48-ssreplicate,2,48,12,1,939,1,07_grill,07_dice,7,7,Big-visBig,1,1,
Mika-48-ssreplicate,2,49,12,1,856,1,03_sofachair,03_baseball 2,3,3,Big-visBig,1,1,
Mika-48-ssreplicate,2,50,12,2,917,1,15_scotchtape,15_couch2,15,15,Small-visBig,4,2,
Mika-48-ssreplicate,1,51,12,1,1572,1,05_button,05_wagon,5,5,Big-visBig,1,1,
Mika-48-ssreplicate,1,52,12,2,1096,1,17_hotairballoon2,17_pinecone,17,17,Small-visBig,4,2,
Mika-48-ssreplicate,1,53,12,2,1123,1,04_tractor11,04_camera,4,4,Small-visBig,4,2,
